Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,AS3D7.gbk,Afa_C58.gbk,Atu_Ach5.gbk
10960_attL.fna,,,,,,,,,,,,,,1,1,1
10961_pdhR.fna,,,,,,,,,,,,,,1,1,1
10962_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
10963_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
10964_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
10965_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
10966_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
10967_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
10968_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
10969_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,0,1,0
10970_ttgS.fna,,,,,,,,,,,,,,0,1,0
10971_metallo-beta-lactama...fna,,,,,,,,,,,,,,0,1,0
10972_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
10973_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
10974_two_component_sensor...fna,,,,,,,,,,,,,,0,1,0
10975_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
10976_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
10977_rcdA.fna,,,,,,,,,,,,,,0,1,0
10978_rcdB.fna,,,,,,,,,,,,,,0,1,0
10979_tnpA.fna,,,,,,,,,,,,,,0,1,0
10980_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
10981_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
10982_ATP-dependent_DNA_li...fna,,,,,,,,,,,,,,1,1,1
10983_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
10986_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
10987_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
10988_ardC.fna,,,,,,,,,,,,,,1,1,1
10989_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
10990_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
10992_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
10993_traG.fna,,,,,,,,,,,,,,1,1,0
10994_traD.fna,,,,,,,,,,,,,,1,1,0
10995_traC.fna,,,,,,,,,,,,,,1,1,0
10996_traA.fna,,,,,,,,,,,,,,1,1,0
10997_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
10998_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,0
10999_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11000_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11001_rctB.fna,,,,,,,,,,,,,,0,1,0
11003_aminotransferase-_cl...fna,,,,,,,,,,,,,,0,1,0
11004_two_component_respon...fna,,,,,,,,,,,,,,0,1,0
11005_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11006_two_component_respon...fna,,,,,,,,,,,,,,0,1,0
11007_fabG.fna,,,,,,,,,,,,,,0,1,0
11008_atrC.fna,,,,,,,,,,,,,,0,1,0
11009_atrB.fna,,,,,,,,,,,,,,0,1,0
11010_atrA.fna,,,,,,,,,,,,,,0,1,0
11011_attA1.fna,,,,,,,,,,,,,,0,1,0
11012_attA2.fna,,,,,,,,,,,,,,0,1,0
11013_attB.fna,,,,,,,,,,,,,,0,1,1
11014_attC.fna,,,,,,,,,,,,,,0,1,0
11015_attD.fna,,,,,,,,,,,,,,0,1,0
11016_attE.fna,,,,,,,,,,,,,,1,1,1
11017_attF.fna,,,,,,,,,,,,,,0,1,0
11018_att.fna,,,,,,,,,,,,,,0,1,0
11019_attH.fna,,,,,,,,,,,,,,1,1,1
11020_blcR.fna,,,,,,,,,,,,,,1,1,1
11021_blcA.fna,,,,,,,,,,,,,,1,1,1
11022_blcB.fna,,,,,,,,,,,,,,1,1,1
11023_blcC.fna,,,,,,,,,,,,,,1,1,1
11024_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11025_attO.fna,,,,,,,,,,,,,,1,1,1
11026_attP.fna,,,,,,,,,,,,,,0,1,0
11028_attS.fna,,,,,,,,,,,,,,1,1,0
11029_attT.fna,,,,,,,,,,,,,,0,1,0
11030_attU.fna,,,,,,,,,,,,,,0,1,0
11031_attV.fna,,,,,,,,,,,,,,0,1,0
11032_attW.fna,,,,,,,,,,,,,,0,1,0
11033_attX.fna,,,,,,,,,,,,,,0,1,0
11034_attY.fna,,,,,,,,,,,,,,1,1,1
11035_attZ.fna,,,,,,,,,,,,,,0,1,0
11037_atsB.fna,,,,,,,,,,,,,,0,1,0
11038_atsC.fna,,,,,,,,,,,,,,0,1,0
11039_atsD.fna,,,,,,,,,,,,,,0,1,0
11040_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,0
11041_atsE.fna,,,,,,,,,,,,,,1,1,0
11042_rctA.fna,,,,,,,,,,,,,,1,1,0
11043_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11044_avhB1.fna,,,,,,,,,,,,,,1,1,0
11045_avhB2.fna,,,,,,,,,,,,,,1,1,0
11046_avhB3.fna,,,,,,,,,,,,,,1,1,0
11047_avhB4.fna,,,,,,,,,,,,,,1,1,0
11048_avhB5.fna,,,,,,,,,,,,,,1,1,0
11049_avhB6.fna,,,,,,,,,,,,,,1,1,0
11050_avhB7.fna,,,,,,,,,,,,,,1,1,0
11051_avhB8.fna,,,,,,,,,,,,,,1,1,0
11052_avhB9.fna,,,,,,,,,,,,,,1,1,0
11053_avhB10.fna,,,,,,,,,,,,,,1,1,0
11054_avhB11.fna,,,,,,,,,,,,,,1,1,0
11055_dehydrogenase.fna,,,,,,,,,,,,,,0,1,0
11056_Conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11057_basR.fna,,,,,,,,,,,,,,0,1,0
11058_basS.fna,,,,,,,,,,,,,,0,1,0
11059_efflux_protein.fna,,,,,,,,,,,,,,1,1,1
11060_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
11061_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11062_short_chain_dehydrog...fna,,,,,,,,,,,,,,0,1,0
11063_qor.fna,,,,,,,,,,,,,,0,1,0
11064_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,1
11065_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11066_short_chain_dehydrog...fna,,,,,,,,,,,,,,1,1,1
11067_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11068_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11069_zinc-binding_dehydro...fna,,,,,,,,,,,,,,0,1,0
11070_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11071_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11072_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11073_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11074_peptidase.fna,,,,,,,,,,,,,,0,1,0
11075_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11076_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11077_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11081_efflux_protein.fna,,,,,,,,,,,,,,0,1,0
11082_pirA.fna,,,,,,,,,,,,,,0,1,0
11083_alcohol_dehydrogenas...fna,,,,,,,,,,,,,,0,1,0
11084_beta-lactamase.fna,,,,,,,,,,,,,,0,1,0
11085_gbsA.fna,,,,,,,,,,,,,,0,1,0
11086_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11087_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11088_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11089_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
11090_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11091_dehydrogenase.fna,,,,,,,,,,,,,,1,1,1
11092_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
11093_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11094_zinc-binding_dehydro...fna,,,,,,,,,,,,,,0,1,0
11095_dehydrogenase.fna,,,,,,,,,,,,,,1,1,1
11096_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
11097_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11098_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11099_proV.fna,,,,,,,,,,,,,,0,1,0
11100_proW.fna,,,,,,,,,,,,,,0,1,0
11101_proX.fna,,,,,,,,,,,,,,0,1,0
11102_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11103_2-hydroxyacid_dehydr...fna,,,,,,,,,,,,,,0,1,0
11104_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11105_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11106_4-carboxymuconolacto...fna,,,,,,,,,,,,,,0,1,0
11107_pca.fna,,,,,,,,,,,,,,0,1,0
11108_flavin-dependent_oxi...fna,,,,,,,,,,,,,,0,1,0
11109_dhaS.fna,,,,,,,,,,,,,,0,1,0
11110_ntaB.fna,,,,,,,,,,,,,,0,1,0
11111_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11112_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11113_acetyltransferase.fna,,,,,,,,,,,,,,0,1,0
11114_translation_initiati...fna,,,,,,,,,,,,,,0,1,0
11115_dsd.fna,,,,,,,,,,,,,,0,1,0
11116_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11117_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11118_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,0,1,0
11119_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,0
11120_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11121_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11122_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11123_adhP.fna,,,,,,,,,,,,,,0,1,0
11124_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,0
11125_aminopeptidase.fna,,,,,,,,,,,,,,0,1,0
11126_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11127_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11128_amidase_related_to_n...fna,,,,,,,,,,,,,,0,1,0
11129_potC.fna,,,,,,,,,,,,,,0,1,0
11130_potB.fna,,,,,,,,,,,,,,0,1,0
11131_potA.fna,,,,,,,,,,,,,,0,1,0
11132_potD.fna,,,,,,,,,,,,,,0,1,0
11133_fabG.fna,,,,,,,,,,,,,,0,1,0
11134_pyridoxal_phosphate_...fna,,,,,,,,,,,,,,0,1,0
11135_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11136_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,0
11137_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11138_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11139_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,0,1,0
11140_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,0,1,0
11141_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11144_tannase.fna,,,,,,,,,,,,,,0,1,0
11145_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11146_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11147_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11148_sugar_binding_protei...fna,,,,,,,,,,,,,,0,1,0
11149_two_component_sensor...fna,,,,,,,,,,,,,,0,1,0
11150_two_component_respon...fna,,,,,,,,,,,,,,0,1,0
11151_dctP.fna,,,,,,,,,,,,,,0,1,0
11152_permease_component_o...fna,,,,,,,,,,,,,,0,1,0
11153_permease_component_o...fna,,,,,,,,,,,,,,0,1,0
11154_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11155_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11156_glutathione_S-transf...fna,,,,,,,,,,,,,,0,1,0
11158_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11159_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11160_dehydrogenase.fna,,,,,,,,,,,,,,0,1,0
11161_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11162_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11163_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11164_hydrolase.fna,,,,,,,,,,,,,,0,1,0
11165_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11166_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11167_ECF_family_sigma_fac...fna,,,,,,,,,,,,,,0,1,0
11168_alpha-amylase.fna,,,,,,,,,,,,,,0,1,0
11169_glgA.fna,,,,,,,,,,,,,,0,1,0
11170_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11171_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11172_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11173_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11174_dehydrogenase.fna,,,,,,,,,,,,,,0,1,0
11175_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11176_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11177_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11178_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11179_arylester_hydrolase.fna,,,,,,,,,,,,,,0,1,0
11180_hydrolase.fna,,,,,,,,,,,,,,0,1,0
11181_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11182_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11183_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11185_dgdR.fna,,,,,,,,,,,,,,0,1,0
11186_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11188_related_to_citrate_s...fna,,,,,,,,,,,,,,1,1,0
11189_related_to_citrate_s...fna,,,,,,,,,,,,,,0,1,0
11190_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11191_ECF_family_sigma_fac...fna,,,,,,,,,,,,,,0,1,1
11192_transmembrane_sensor.fna,,,,,,,,,,,,,,1,1,1
11193_TonB-dependent_recep...fna,,,,,,,,,,,,,,1,1,1
11194_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,1
11195_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,1
11197_fepG.fna,,,,,,,,,,,,,,0,1,1
11199_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11200_haloacid_dehalogenas...fna,,,,,,,,,,,,,,0,1,0
11201_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
11202_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11203_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11204_zinc-binding_oxidore...fna,,,,,,,,,,,,,,1,1,0
11205_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,0
11206_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11207_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11208_D-isomer_specific_2-...fna,,,,,,,,,,,,,,0,1,0
11209_menG.fna,,,,,,,,,,,,,,0,1,0
11210_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11211_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11212_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11213_2-hydroxyacid_dehydr...fna,,,,,,,,,,,,,,0,1,0
11214_hydroxypyruvate_redu...fna,,,,,,,,,,,,,,0,1,0
11215_dehydrogenase.fna,,,,,,,,,,,,,,0,1,0
11216_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11217_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11218_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11219_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11220_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11221_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11222_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11223_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
11224_3-hydroxyacyl-CoA_de...fna,,,,,,,,,,,,,,0,1,0
11225_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
11226_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
11227_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
11228_lipase-esterase.fna,,,,,,,,,,,,,,0,1,0
11229_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11231_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11232_tnp.fna,,,,,,,,,,,,,,0,1,0
11234_autotransporting_vir...fna,,,,,,,,,,,,,,0,1,0
11235_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11236_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11237_RhtB_family_transpor...fna,,,,,,,,,,,,,,0,1,1
11238_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11239_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11240_aqpZ.fna,,,,,,,,,,,,,,0,1,0
11241_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11242_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11243_autotransporting_vir...fna,,,,,,,,,,,,,,0,1,0
11244_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11245_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11246_IS66_family_orf2.fna,,,,,,,,,,,,,,1,1,1
11247_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11248_tnp.fna,,,,,,,,,,,,,,1,1,0
11249_tnp.fna,,,,,,,,,,,,,,0,1,0
11250_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11251_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11252_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11254_two_component_sensor...fna,,,,,,,,,,,,,,0,1,0
11255_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11256_two_component_sensor...fna,,,,,,,,,,,,,,0,1,0
11257_two_component_respon...fna,,,,,,,,,,,,,,1,1,0
11258_Conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11259_acetyltransferase.fna,,,,,,,,,,,,,,0,1,0
11260_AcrB-AcrD-AcrF_famil...fna,,,,,,,,,,,,,,0,1,0
11261_HlyD_family_secretio...fna,,,,,,,,,,,,,,0,1,0
11262_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11263_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11265_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,1
11266_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11267_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11268_non-heme_haloperoxid...fna,,,,,,,,,,,,,,1,1,1
11269_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11270_NAD-NADP_dependent_o...fna,,,,,,,,,,,,,,0,1,0
11271_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11272_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11273_dapA.fna,,,,,,,,,,,,,,0,1,0
11274_MFS_permease.fna,,,,,,,,,,,,,,0,1,0
11275_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11276_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11277_dapA.fna,,,,,,,,,,,,,,1,1,0
11278_putative_phosphoglyc...fna,,,,,,,,,,,,,,0,1,0
11279_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,0,1,0
11280_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11281_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11282_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,0
11283_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11284_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11285_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11286_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,0
11287_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,0
11288_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,0,1,0
11289_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,0
11290_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11291_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11292_Xaa-Pro_dipeptidase.fna,,,,,,,,,,,,,,0,1,0
11293_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11294_opine-octopine_dehyd...fna,,,,,,,,,,,,,,0,1,0
11295_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11296_potF.fna,,,,,,,,,,,,,,0,1,0
11297_potH.fna,,,,,,,,,,,,,,0,1,0
11298_potI.fna,,,,,,,,,,,,,,0,1,0
11299_potG.fna,,,,,,,,,,,,,,0,1,0
11301_nahD.fna,,,,,,,,,,,,,,1,1,1
11302_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11303_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11304_dinF.fna,,,,,,,,,,,,,,0,1,0
11305_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11306_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11307_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,0
11308_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11309_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,0
11310_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11311_oxidoreductase.fna,,,,,,,,,,,,,,1,1,0
11312_iolH.fna,,,,,,,,,,,,,,1,1,1
11313_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,1
11314_fabG.fna,,,,,,,,,,,,,,0,1,1
11315_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11316_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11317_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11318_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,0
11319_methyl-accepting_che...fna,,,,,,,,,,,,,,0,1,0
11320_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
11321_short-chain_dehydrog...fna,,,,,,,,,,,,,,1,1,1
11322_oxidoreductase.fna,,,,,,,,,,,,,,1,1,1
11323_cultivar_specificity...fna,,,,,,,,,,,,,,0,1,0
11324_zinc-binding_oxidore...fna,,,,,,,,,,,,,,1,1,1
11325_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,1
11326_hspAT2.fna,,,,,,,,,,,,,,0,1,0
11327_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11328_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11329_attE.fna,,,,,,,,,,,,,,0,1,0
11330_attG.fna,,,,,,,,,,,,,,1,1,1
11331_attH.fna,,,,,,,,,,,,,,0,1,0
11332_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,0
11333_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11334_dapA.fna,,,,,,,,,,,,,,1,1,0
11335_isomerase-lactonizin...fna,,,,,,,,,,,,,,1,1,0
11336_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,0
11337_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,0
11338_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,0
11339_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,0
11340_galE.fna,,,,,,,,,,,,,,0,1,0
11341_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,0
11342_fabG.fna,,,,,,,,,,,,,,1,1,0
11343_kup.fna,,,,,,,,,,,,,,0,1,0
11344_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11345_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11346_dinP.fna,,,,,,,,,,,,,,1,1,1
11347_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11348_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11349_dat.fna,,,,,,,,,,,,,,0,1,0
11350_2-hydroxyacid_dehydr...fna,,,,,,,,,,,,,,0,1,0
11351_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11352_pyrG.fna,,,,,,,,,,,,,,0,1,0
11353_peptidase.fna,,,,,,,,,,,,,,0,1,0
11354_chloromuconate_cyclo...fna,,,,,,,,,,,,,,0,1,0
11355_argE.fna,,,,,,,,,,,,,,0,1,0
11356_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,0,1,0
11357_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
11358_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,0
11359_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
11360_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11361_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11362_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11363_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11365_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11366_ecfR.fna,,,,,,,,,,,,,,0,1,0
11367_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11368_catE.fna,,,,,,,,,,,,,,1,1,1
11369_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11371_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11373_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
11374_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11375_oxidoreductase_with_...fna,,,,,,,,,,,,,,1,1,1
11376_oxidoreductase.fna,,,,,,,,,,,,,,1,1,1
11377_dehydrogenase.fna,,,,,,,,,,,,,,1,1,1
11378_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11379_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11380_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11381_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11382_two_component_respon...fna,,,,,,,,,,,,,,0,1,0
11383_two_component_sensor...fna,,,,,,,,,,,,,,0,1,0
11384_ggt.fna,,,,,,,,,,,,,,1,1,0
11385_gst.fna,,,,,,,,,,,,,,0,1,0
11386_two_component_sensor...fna,,,,,,,,,,,,,,1,1,0
11387_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11388_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
11389_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
11390_cspA.fna,,,,,,,,,,,,,,1,1,1
11391_dnaJ.fna,,,,,,,,,,,,,,1,1,1
11392_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11393_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,0
11394_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11395_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11396_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11397_acd.fna,,,,,,,,,,,,,,1,1,1
11398_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
11399_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
